ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial
2014-07-16,0,293,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.99
2014-05-02,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6.99
2015-07-23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.99
2014-05-08,0,548,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.99
2014-04-23,0,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.99
2016-02-22,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,19.99
2016-01-19,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.99
2014-05-30,0,676,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.99
2014-08-05,75,953,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.99
2014-05-28,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.99
2014-05-08,69,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.99
2014-04-30,41,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3.99
2014-04-29,0,159,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6.99
2014-04-25,0,370,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6.99
2015-02-25,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.99
2015-10-08,0,766,0,0,1,1,0,1,0,0,0,1,0,0,0,0,6.99
2014-07-29,0,4608,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4.99
2015-04-30,0,1302,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9.99
2014-11-10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.99
2014-05-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.99
2015-07-17,74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99
2014-11-14,71,675,0,0,1,0,1,0,1,1,0,0,0,0,0,0,19.99
2014-08-28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5.99
2014-09-26,58,275,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.99
2014-05-22,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4.99
2015-05-20,0,815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.99
2014-06-13,0,110,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.99
2014-07-02,0,898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.99
2016-03-08,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0
2015-02-13,48,683,0,0,1,1,1,0,0,0,1,0,0,0,0,0,19.99
2014-05-09,77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99
2015-03-12,0,713,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5.99
2016-08-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.99
2014-05-05,0,1442,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.99
2014-05-13,0,167,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9.99
2015-09-02,0,1173,0,0,1,0,1,0,1,1,0,0,0,0,0,0,19.99
2015-01-28,65,2954,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14.99
2014-05-09,0,2562,0,0,1,1,0,1,1,0,0,0,0,0,0,0,12.99
2015-02-04,69,113,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9.99
2015-01-22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.99
2015-09-23,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.99
2014-06-18,0,147,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4.99
2014-10-30,0,965,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.99
2014-09-18,72,824,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2015-04-14,74,2038,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.99
2014-05-05,0,297,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0.0
2015-01-30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.99
2014-07-17,0,141,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.99
2014-11-18,0,101,0,0,1,1,0,0,0,0,0,1,0,1,0,0,9.99
2014-05-22,0,106,0,0,1,0,0,1,1,0,1,0,0,0,0,0,9.99
2014-12-03,62,471,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.99
2014-09-15,0,102,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6.99
2014-08-19,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.99
2016-03-25,0,109,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19.99
2014-06-11,0,252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99
2014-04-24,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99
2014-07-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.99
2014-04-24,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.99
2016-06-15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0
2015-08-25,49,138,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.99
2015-09-15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12.99
2014-06-13,72,159,0,0,0,0,0,0,1,0,1,0,0,1,1,0,19.99
2016-06-10,0,2075,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9.99
2014-10-06,79,399,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.99
2015-04-30,74,140,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14.99
2014-04-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99
2015-12-18,86,636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.99
2014-05-15,67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.99
2014-11-05,0,1166,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0.0
2014-05-05,0,541,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0
2015-12-22,0,5998,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.0
2014-07-25,39,5511,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0
2014-06-16,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,14.99
2014-10-10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0
2014-06-06,0,179,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4.99
2015-08-31,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9.99
2014-06-16,0,350,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.99
2016-02-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.99
2014-08-07,59,1374,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9.99
2016-06-03,0,178,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14.99
2014-07-31,61,1843,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.99
2015-02-13,71,9920,0,0,1,1,1,0,1,0,1,0,0,0,0,0,17.99
2014-12-10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.99
2014-07-10,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5.99
2014-08-29,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5.99
2014-09-19,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5.99
2014-11-07,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,9.99
2014-11-18,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4.99
2014-11-13,0,192,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.99
2014-12-05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99
2014-09-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99
2014-07-14,82,563,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.99
2014-07-14,72,139,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.99
2014-05-06,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99
2015-12-10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14.99
2014-05-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99
2014-05-08,0,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99
2014-05-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99
2014-05-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99
2014-05-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99
2014-05-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99
2015-02-19,0,422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.99
2014-08-22,0,369,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9.99
2016-01-26,0,181,0,0,1,1,0,0,1,0,1,0,0,0,0,0,14.99
2015-04-30,72,9150,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0
2016-04-20,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14.99
2014-05-21,0,237,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.0
2014-12-05,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,7.99
2016-03-02,0,4691,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.99
2016-04-21,68,377,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19.99
2014-05-30,0,245,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.99
2014-06-17,0,309,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.99
2015-07-28,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,5.99
2015-11-03,0,195,0,0,1,0,0,0,0,1,0,0,0,0,0,0,19.99
2014-09-19,0,349,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.99
2015-01-15,57,905,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9.99
2014-07-24,0,855,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.99
2014-10-30,0,8743,0,0,1,1,1,0,1,1,1,1,0,0,0,1,19.99
2014-06-04,0,151,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6.99
2016-07-21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2014-05-19,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1.99
2014-06-04,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.99
2016-03-21,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0
2014-08-15,0,857,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0.0
2016-03-28,63,606,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19.99
2015-04-09,0,2754,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2015-10-28,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4.99
2015-01-30,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,6.99
2014-05-21,0,420,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.99
2015-09-17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19.99
2014-06-12,0,450,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.99
2014-06-18,0,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.99
2015-05-12,73,196,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.99
2014-07-11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99
2014-09-18,0,2242,0,0,1,1,1,1,1,1,1,1,0,1,1,0,19.99
2015-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.99
2014-05-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99
2014-05-16,0,115,0,0,1,0,1,0,0,1,0,0,0,0,0,0,14.99
2014-09-18,87,2557,0,0,1,0,1,0,1,1,0,0,0,0,0,0,14.99
2015-10-29,78,302,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2015-01-28,0,6993,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0
2014-07-31,68,184,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12.99
2014-12-10,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6.99
2016-09-09,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,12.99
2015-10-01,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,7.99
2014-10-06,73,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.99
2014-12-10,65,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.99
2014-05-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99
2014-05-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.99
2014-05-20,0,377,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0
2015-02-23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.99
2015-12-01,0,543,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.99
2014-05-16,0,257,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6.99
2014-05-16,0,625,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.99
2014-05-23,0,432,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7.99
2014-06-03,0,115,0,0,1,1,1,0,0,1,0,0,0,0,0,0,19.99
2014-05-30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.99
2014-05-22,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,9.99
2014-06-06,0,166,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.99
2014-05-30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99
2014-09-02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99
2014-07-23,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.99
2014-06-06,0,569,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2015-07-29,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,7.99
2014-07-08,0,71023,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0.0
2014-06-16,0,112,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.99
2015-03-03,68,173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.99
2016-04-18,75,316,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19.99
2014-05-30,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99
2014-08-08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.99
2014-05-23,0,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.99
2014-05-23,0,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.99
2014-06-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99
2014-06-09,0,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99
2014-05-16,0,835,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6.99
2014-10-06,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,19.99
2014-10-06,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.99
2015-08-03,0,423,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19.99
2015-01-20,66,4481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.99
2015-02-13,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,12.99
2016-06-13,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.99
2014-10-21,71,739,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14.99
2014-10-06,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.99
2014-07-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.99
2014-11-18,55,421,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2014-06-04,0,221,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.99
2014-06-03,61,712,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.99
2014-07-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.99
2014-07-08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99
2014-07-18,0,146,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99
2014-06-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99
2014-07-18,66,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.99
2014-08-29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.99
2014-08-22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.99
2014-08-22,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.99
2014-06-06,0,321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99
2014-05-30,0,592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.99
2014-06-06,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4.99
2014-07-22,0,1596,0,0,1,1,0,0,1,1,0,0,0,0,0,0,19.99
2014-06-10,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12.99
2014-06-12,0,138,0,0,1,0,1,1,1,1,0,0,0,0,0,0,9.99
2014-06-13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.99
2014-06-12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.99
2014-06-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.99
2014-06-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.99
2014-06-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.99
2014-06-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.99
2014-06-06,0,2898,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0
2014-07-11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.99
2014-09-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99
2014-05-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.99
2014-05-30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.99
2014-05-22,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6.99
2014-10-10,61,9524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99
2014-12-16,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,19.99
2014-07-16,0,454,0,0,1,1,0,0,0,0,0,1,0,0,0,0,14.99
2014-09-15,0,1200,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99
2014-07-10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.99
2014-10-06,0,335,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.99
2014-10-28,66,724,0,0,1,1,0,0,0,0,0,0,0,0,1,0,9.99
2014-07-09,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.99
2014-08-05,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6.99
2014-07-01,0,466,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.99
2015-10-15,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,14.99
2014-12-19,0,19051,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0.0
2014-10-08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12.99
2014-07-10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.99
2014-07-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.99
2014-06-06,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5.99
2014-07-11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.99
2015-10-01,0,9270,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99
2015-01-15,49,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.99
2014-06-06,66,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99
2014-06-07,0,7312,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.99
2014-06-06,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.99
2014-09-18,75,323,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9.99
2014-06-16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14.99
2014-08-11,0,130,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3.99
2014-08-22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14.99
2015-06-04,72,127,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.99
2014-07-16,0,128,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.99
2014-08-27,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7.99
2014-11-19,0,111,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7.99
2014-10-03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.99
2016-08-10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.99
2014-06-16,0,328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.99
2014-11-27,68,439,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.99
2014-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.99
2014-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.99
2014-07-17,0,146,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.99
2014-07-23,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,14.99
2014-08-12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.99
2014-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.99
2014-07-18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19.99
2014-05-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99
2015-03-26,80,3906,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0
2015-07-09,0,40879,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0.0
2014-06-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.99
2014-08-15,0,141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99
2016-03-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.99
2015-01-19,82,4024,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.99
2014-06-17,0,140,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.99
2014-07-17,0,218,0,0,1,0,0,1,1,0,1,0,0,0,0,0,6.99
2014-09-01,0,859,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.99
2016-07-07,88,5625,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19.99
2014-10-02,63,252,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99
2014-07-11,0,125,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.99
2017-06-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
2015-01-12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.99
2015-02-06,81,3120,0,0,1,0,1,0,0,1,0,0,0,0,0,0,18.99
2014-07-03,0,296,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2.99
2015-05-28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.99
2014-10-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.99
2016-03-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19.99
2015-01-07,0,141,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9.99
2014-07-07,0,222301,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0.0
2015-05-19,0,259,0,0,1,0,1,1,0,1,1,0,0,0,0,0,14.99
2014-07-18,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.99
2014-09-29,83,815,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.99
2014-07-03,0,265,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.99
2014-08-06,0,3136,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0
2014-06-17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-04-08,59,624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.99
2014-06-06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.99
2015-03-04,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,14.99
2014-06-11,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9.99
2015-03-20,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,9.99
2015-05-28,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,19.99
2014-09-22,0,17660,0,0,1,0,1,0,1,0,1,1,0,0,0,0,19.99
2014-07-03,0,384,0,0,1,0,0,0,1,1,0,0,0,0,0,0,14.99
2015-01-29,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,6.99
2016-11-03,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0.0
2014-11-07,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.99
2014-06-10,0,101,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.99
2014-12-10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.99
2015-09-02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.99
2015-10-21,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,14.99
2014-07-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.99
2014-11-11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99
2014-08-08,0,234,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.99
2015-01-05,0,262,0,0,1,0,0,0,1,0,1,1,0,0,0,0,19.99
2014-11-07,0,559,0,0,1,1,0,0,0,1,1,1,0,0,0,0,17.99
2014-08-15,0,260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99
2014-11-19,0,1840,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.99
2016-04-21,0,1374,0,0,1,1,1,1,1,0,1,0,0,1,0,0,2.99
2014-06-05,0,176,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.99
2014-07-25,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9.99
2015-10-09,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5.99
2014-11-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99
2014-06-13,0,530,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99
2015-02-27,69,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.99
2014-07-17,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,3.99
2014-07-01,50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.99
2014-06-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.99
2014-09-02,68,200,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.99
2014-08-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99
2014-10-16,84,1922,0,0,1,0,0,0,1,0,1,0,0,0,0,0,14.99
2015-10-19,0,335,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18.99
2014-07-04,0,229,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.99
